ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000008/2022;2022-06-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material de escritorio. RP 131/2021;;RC RAMOS COMERCIO LTDA;07.048.323/0001-02;;;;;102,91;81,0;81,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000008/2022;2022-06-20;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Material de escritorio. RP 131/2021;;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A;17.359.233/0001-88;;;;;988,96;726,0;726,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000010/2022;2022-06-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material para o NTE;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;2145,57;1894,5;1894,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000010/2022;2022-08-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material para o NTE;;EUROTECH TECNOLOGIA LTDA;39.496.569/0002-06;;;;;4645,0;5600,0;5600,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000013/2022;2022-05-30;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Utensílios de cozinha;;BRUMADINHO PAPEL E COMERCIO LTDA - ME;18.285.097/0001-91;;;;;750,32;492,2;492,2
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000013/2022;2022-05-30;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Utensílios de cozinha;;COMERCIAL TXV COMERCIO E SERVICO - EIRELI;22.906.038/0001-60;;;;;148,32;148,32;148,32
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261025 000013/2022;2022-05-30;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Utensílios de cozinha;;SQUADRA COMERCIO E SERVICOS LTDA;34.385.304/0001-36;;;;;68,0;15,98;15,98
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;;;;;3426,42;3411,67;3411,67
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;EUROTECH TECNOLOGIA LTDA;39.496.569/0002-06;;;;;6597,2;7625,0;7625,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;11543,29;14771,92;14771,92
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;MULTIREDE DISTRIBUIDORA LTDA;01.115.345/0001-53;;;;;1024,0;1120,0;1120,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;RAFTECO COMERCIO DE MATERIAL DE INFORMATICA LTDA - ME;07.214.878/0001-79;;;;;518,0;512,0;512,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000001/2022;2022-02-21;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Suprimentos de Informática;;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A;17.359.233/0001-88;;;;;3331,21;3310,0;3310,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000002/2022;2022-02-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Café;;MULTICOM COMERCIO MULTIPLO DE ALIMENTOS LTDA;05.656.062/0001-70;;;;;10032,0;10032,0;10032,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000003/2022;2022-02-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Escritório;;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;;;;;70,07;56,0;56,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000003/2022;2022-02-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Escritório;;COMERCIAL RADICCHI EIRELI;29.790.780/0001-00;;;;;740,07;666,0;666,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000003/2022;2022-02-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Escritório;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;622,39;594,5;594,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000003/2022;2022-02-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Escritório;;MAXIMO DISTRIBUIDORA LTDA;38.467.627/0001-20;;;;;3971,24;3207,0;3207,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000003/2022;2022-02-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Escritório;;RC RAMOS COMERCIO LTDA;07.048.323/0001-02;;;;;655,07;523,7;523,7
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000004/2022;2022-03-15;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Higienizador Antisséptico de Mãos;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;3578,01;1800,0;1800,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000007/2022;2022-03-22;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Materiais para reparo;;ELETROELETRONICOS INCONFIDENTES LTDA;71.402.192/0001-00;;;;;513,09;400,0;400,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000007/2022;2022-03-22;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Materiais para reparo;;FX COMERCIO E DISTRIBUIDORA LTDA;13.857.945/0001-76;;;;;424,53;383,92;383,92
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;BRR DISTRIBUIDORA MATERIAIS DE CONSTRUCAO E CONSUMO LTDA;33.737.303/0001-40;;;;;652,1;541,0;541,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;BRUMADINHO PAPEL E COMERCIO LTDA - ME;18.285.097/0001-91;;;;;2787,56;2374,2;2374,2
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;DISTRIBUIR HIGIENE LTDA;24.291.891/0001-40;;;;;90,78;86,5;86,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;ESSENZA INDUSTRIA QUIMICA LTDA;23.605.544/0001-82;;;;;1011,54;802,0;802,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;FABERMINAS COMERCIO DE MATERIAL HOSPITALAR E HIGIENE EIRELI;27.424.764/0001-60;;;;;174,88;154,5;154,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;FB DISTRIBUIDORA LTDA - ME;12.958.649/0001-07;;;;;5624,08;5018,0;5018,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;GERBRA COMERCIO LTDA - ME;21.559.804/0001-03;;;;;111,0;154,0;154,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;HIGOR MARTINS PEGORARO 07700858730;41.722.633/0001-90;;;;;666,0;419,4;419,4
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;2931,81;1800,0;1800,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;LIMPEZA & BRILHO LTDA -EPP;04.158.618/0001-35;;;;;883,67;1499,5;1499,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;320,87;289,0;289,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;MOACIR DE ALMEIDA -ME;21.961.818/0001-40;;;;;53,39;40,5;40,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000008/2022;2022-05-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material de Limpeza;;SQUADRA COMERCIO E SERVICOS LTDA;34.385.304/0001-36;;;;;1368,68;1090,5;1090,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;;;;;143,0;96,78;96,78
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;COMERCIAL RADICCHI EIRELI;29.790.780/0001-00;;;;;906,6;643,5;643,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;108,81;108,81;108,81
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;MAXIMO DISTRIBUIDORA LTDA;38.467.627/0001-20;;;;;164,94;114,1;114,1
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;PORT DISTRIBUIDORA DE INFORMATICA E PAPELARIA LTDA;08.228.010/0005-14;;;;;774,25;562,5;562,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;RC RAMOS COMERCIO LTDA;07.048.323/0001-02;;;;;137,74;92,0;92,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261026 000019/2022;2022-08-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Material Escritório;;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A;17.359.233/0001-88;;;;;11322,97;9700,0;9700,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000001/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;HIGIENIZADOR ANTISSÉPTICO DE MÃOS.;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;1440,0;1440,0;1440,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;BRUMADINHO PAPEL E COMERCIO LTDA - ME;18.285.097/0001-91;;;;;405,94;405,94;405,94
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;DISTRIBUIR HIGIENE LTDA;24.291.891/0001-40;;;;;350,8;350,8;350,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;ESSENZA INDUSTRIA QUIMICA LTDA;23.605.544/0001-82;;;;;525,0;525,0;525,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;FABERMINAS COMERCIO DE MATERIAL HOSPITALAR E HIGIENE EIRELI;27.424.764/0001-60;;;;;193,54;193,54;193,54
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;FB DISTRIBUIDORA LTDA - ME;12.958.649/0001-07;;;;;2665,92;2665,92;2665,92
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;GERBRA COMERCIO LTDA - ME;21.559.804/0001-03;;;;;470,3;470,3;470,3
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;LIMPEZA & BRILHO LTDA -EPP;04.158.618/0001-35;;;;;1119,86;1119,86;1119,86
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000002/2022;2022-02-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE LIMPEZA, HIGIENE E USO PESSOAL.;;REIS COMERCIO ATACADISTA E VAREJISTA DE DIVERSOS ARTIGOS E SUPRIMENTOS LTDA;29.332.265/0001-79;;;;;822,34;822,34;822,34
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000003/2022;2022-02-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;REFIL PURIFICADOR DE ÁGUA.;;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;;;;;551,2;551,2;551,2
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000004/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SUPRIMENTOS DE INFORMÁTICA.;;ADELIO JOSE DO NASCIMENTO;12.281.362/0001-87;;;;;341,0;341,0;341,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000004/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SUPRIMENTOS DE INFORMÁTICA.;;EUROTECH TECNOLOGIA LTDA;39.496.569/0002-06;;;;;6925,0;6925,0;6925,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000004/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SUPRIMENTOS DE INFORMÁTICA.;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;11486,6;11486,6;11486,6
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000004/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SUPRIMENTOS DE INFORMÁTICA.;;RAFTECO COMERCIO DE MATERIAL DE INFORMATICA LTDA - ME;07.214.878/0001-79;;;;;272,0;272,0;272,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000005/2022;2022-03-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;CAFÉ;;MULTICOM COMERCIO MULTIPLO DE ALIMENTOS LTDA;05.656.062/0001-70;;;;;2090,0;2090,0;2090,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000006/2022;2022-03-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS DE ESCRITÓRIO;;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;;;;;886,25;886,25;886,25
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;BRR DISTRIBUIDORA MATERIAIS DE CONSTRUCAO E CONSUMO LTDA;33.737.303/0001-40;;;;;1470,0;1470,0;1470,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;BRUMADINHO PAPEL E COMERCIO LTDA - ME;18.285.097/0001-91;;;;;450,0;450,0;450,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;COMERCIAL TXV COMERCIO E SERVICO - EIRELI;22.906.038/0001-60;;;;;350,91;350,91;350,91
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;GERBRA COMERCIO LTDA - ME;21.559.804/0001-03;;;;;288,8;288,8;288,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;NOTAVEL INDUSTRIA E COMERCIO DE PAPEIS LTDA;15.234.819/0002-71;;;;;312,0;312,0;312,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000009/2022;2022-04-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGOS DE EMBALAGEM, DOMÉSTICOS E DESCARTÁVEIS.;;SQUADRA COMERCIO E SERVICOS LTDA;34.385.304/0001-36;;;;;426,0;426,0;426,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261027 000020/2022;2022-05-16;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Materiais de Escritório;;COMERCIAL RADICCHI EIRELI;29.790.780/0001-00;;;;;295,3;295,3;295,3
